movieId,title,isAdult,year,runtime,genres,imdbRating,imdbVotes
3608,Pee-wee's Big Adventure,0,1985,91,"['Adventure', 'Comedy', 'Family']",7.0,59123
3614,Honeymoon in Vegas,0,1992,96,"['Comedy', 'Romance', 'Thriller']",5.9,19152
3615,Dinosaur,0,2000,82,"['Adventure', 'Animation', 'Drama']",6.4,67272
3616,Loser,0,2000,98,"['Comedy', 'Romance']",5.3,30365
3617,Road Trip,0,2000,93,['Comedy'],6.5,178353
3618,Small Time Crooks,0,2000,94,"['Comedy', 'Crime']",6.7,40671
3623,Mission: Impossible II,0,2000,123,"['Action', 'Adventure', 'Thriller']",6.1,377913
3624,Shanghai Noon,0,2000,110,"['Action', 'Adventure', 'Comedy']",6.6,135284
3629,The Gold Rush,0,1925,95,"['Adventure', 'Comedy', 'Drama']",8.1,118711
3632,Monsieur Verdoux,0,1947,124,"['Comedy', 'Crime', 'Drama']",7.8,19140
3633,On Her Majesty's Secret Service,0,1969,142,"['Action', 'Adventure', 'Thriller']",6.7,99496
3635,The Spy Who Loved Me,0,1977,125,"['Action', 'Adventure', 'Thriller']",7.0,116315
3638,Moonraker,0,1979,126,"['Action', 'Adventure', 'Sci-Fi']",6.2,108837
3639,The Man with the Golden Gun,0,1974,125,"['Action', 'Adventure', 'Thriller']",6.7,113126
3646,Big Momma's House,0,2000,99,"['Action', 'Comedy', 'Crime']",5.2,90825
3649,American Gigolo,0,1980,117,"['Crime', 'Drama', 'Mystery']",6.3,29472
3654,The Guns of Navarone,0,1961,158,"['Action', 'Adventure', 'Drama']",7.5,55437
3668,Romeo and Juliet,0,1968,138,"['Drama', 'Romance']",7.6,34793
3671,Blazing Saddles,0,1974,93,"['Comedy', 'Western']",7.7,152587
3672,Benji,0,1974,86,"['Adventure', 'Family', 'Romance']",6.1,5202
3675,White Christmas,0,1954,120,"['Comedy', 'Musical', 'Romance']",7.6,51145
3676,Eraserhead,0,1977,89,"['Fantasy', 'Horror']",7.3,127575
3681,For a Few Dollars More,0,1965,132,"['Drama', 'Western']",8.2,274861
3682,Magnum Force,0,1973,124,"['Action', 'Crime', 'Mystery']",7.2,66694
3683,Blood Simple,0,1984,99,"['Crime', 'Drama', 'Thriller']",7.5,105336
3684,The Fabulous Baker Boys,0,1989,114,"['Comedy', 'Drama', 'Music']",6.9,25859
3685,Prizzi's Honor,0,1985,130,"['Comedy', 'Crime', 'Drama']",6.7,26414
3686,Flatliners,0,1990,115,"['Drama', 'Horror', 'Sci-Fi']",6.5,93481
3688,Porky's,0,1981,94,['Comedy'],6.2,45769
3690,Porky's Revenge,0,1985,92,['Comedy'],4.8,9222
3693,The Toxic Avenger,0,1984,82,"['Action', 'Comedy', 'Horror']",6.2,32194
3697,Predator 2,0,1990,108,"['Action', 'Horror', 'Sci-Fi']",6.3,182739
3698,The Running Man,0,1987,101,"['Action', 'Sci-Fi', 'Thriller']",6.6,167845
3699,Starman,0,1984,115,"['Romance', 'Sci-Fi']",7.0,52257
3701,Alien Nation,0,1988,91,"['Action', 'Sci-Fi']",6.3,16674
3702,Mad Max,0,1979,88,"['Action', 'Adventure', 'Sci-Fi']",6.8,222620
3703,Mad Max 2: The Road Warrior,0,1981,96,"['Action', 'Adventure', 'Sci-Fi']",7.6,193899
3704,Mad Max Beyond Thunderdome,0,1985,107,"['Action', 'Adventure', 'Sci-Fi']",6.2,147796
3705,Bird on a Wire,0,1990,110,"['Action', 'Comedy', 'Crime']",6.0,47957
3706,Angel Heart,0,1987,113,"['Horror', 'Mystery', 'Thriller']",7.2,95881
3707,9½ Weeks,0,1986,117,"['Drama', 'Romance']",5.9,43839
3708,Firestarter,0,1984,114,"['Action', 'Horror', 'Sci-Fi']",6.1,36929
3717,Gone in 60 Seconds,0,2000,118,"['Action', 'Crime', 'Thriller']",6.5,294831
3723,Hamlet,0,1990,135,['Drama'],6.7,23625
3724,Coming Home,0,1978,127,"['Drama', 'Romance', 'War']",7.3,14815
3726,Assault on Precinct 13,0,1976,91,"['Action', 'Crime', 'Thriller']",7.3,55664
3727,Near Dark,0,1987,94,['Horror'],6.9,44775
3730,The Conversation,0,1974,113,"['Drama', 'Mystery', 'Thriller']",7.7,121941
3735,Serpico,0,1973,130,"['Biography', 'Crime', 'Drama']",7.7,134933
3740,Big Trouble in Little China,0,1986,99,"['Action', 'Adventure', 'Comedy']",7.2,154111
3741,Badlands,0,1973,94,"['Action', 'Crime', 'Drama']",7.7,78443
3742,Battleship Potemkin,0,1925,66,"['Drama', 'History', 'Thriller']",7.9,61474
3744,Shaft,0,2000,99,"['Action', 'Crime', 'Thriller']",6.0,80825
3745,Titan A.E.,0,2000,94,"['Action', 'Adventure', 'Animation']",6.6,63973
3751,Chicken Run,0,2000,84,"['Adventure', 'Animation', 'Comedy']",7.1,212349
3752,"Me, Myself & Irene",0,2000,116,['Comedy'],6.6,251348
3753,The Patriot,0,2000,165,"['Action', 'Drama', 'History']",7.2,293631
3754,The Adventures of Rocky & Bullwinkle,0,2000,92,"['Adventure', 'Comedy', 'Family']",4.3,21203
3755,The Perfect Storm,0,2000,130,"['Action', 'Adventure', 'Drama']",6.5,178030
3763,F/X,0,1986,109,"['Action', 'Thriller']",6.7,22227
3764,F/X2,0,1991,108,"['Action', 'Thriller']",5.9,11744
3766,Missing in Action,0,1984,101,"['Action', 'Adventure', 'Drama']",5.4,16551
3770,Dreamscape,0,1984,99,"['Action', 'Adventure', 'Horror']",6.3,18167
3783,Croupier,0,1998,94,"['Crime', 'Drama']",7.0,23541
3784,The Kid,0,2000,104,"['Comedy', 'Family', 'Fantasy']",6.1,44418
3785,Scary Movie,0,2000,88,['Comedy'],6.3,286881
3788,Blow-Up,0,1966,111,"['Drama', 'Mystery', 'Thriller']",7.4,67684
3791,Footloose,0,1984,107,"['Drama', 'Music', 'Romance']",6.6,92435
3793,X-Men,0,2000,104,"['Action', 'Adventure', 'Sci-Fi']",7.3,646977
3798,What Lies Beneath,0,2000,130,"['Drama', 'Horror', 'Mystery']",6.6,135790
3799,Pokémon the Movie 2000,0,1999,99,"['Action', 'Adventure', 'Animation']",6.1,23867
3809,What About Bob?,0,1991,99,['Comedy'],7.0,74500
3811,Breaker Morant,0,1980,107,"['Drama', 'History', 'War']",7.8,14442
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,0,1972,88,['Comedy'],6.7,41809
3814,Love and Death,0,1975,85,"['Comedy', 'War']",7.6,40880
3821,Nutty Professor II: The Klumps,0,2000,106,"['Comedy', 'Romance', 'Sci-Fi']",4.5,53297
3824,Autumn in New York,0,2000,103,"['Drama', 'Romance']",5.6,28309
3825,Coyote Ugly,0,2000,100,"['Comedy', 'Drama', 'Music']",5.7,120967
3826,Hollow Man,0,2000,112,"['Action', 'Horror', 'Sci-Fi']",5.8,138462
3827,Space Cowboys,0,2000,130,"['Action', 'Adventure', 'Thriller']",6.5,86230
3831,Saving Grace,0,2000,93,"['Comedy', 'Crime']",6.9,19334
3835,The Crush,0,1993,89,"['Crime', 'Drama', 'Romance']",5.8,22331
3836,Kelly's Heroes,0,1970,144,"['Adventure', 'Comedy', 'War']",7.6,53742
3840,Pumpkinhead,0,1988,86,"['Fantasy', 'Horror']",6.2,27845
3841,Air America,0,1990,113,"['Action', 'Comedy', 'War']",5.8,30554
3844,Steel Magnolias,0,1989,117,"['Comedy', 'Drama', 'Romance']",7.3,63125
3852,The Tao of Steve,0,2000,87,"['Comedy', 'Drama', 'Romance']",6.7,7786
3858,Cecil B. Demented,0,2000,87,"['Comedy', 'Crime', 'Thriller']",6.2,16657
3861,The Replacements,0,2000,118,"['Comedy', 'Sport']",6.6,69517
3863,The Cell,0,2000,107,"['Crime', 'Horror', 'Sci-Fi']",6.4,109145
3864,Godzilla 2000,0,1999,99,"['Action', 'Adventure', 'Drama']",6.0,9316
3868,The Naked Gun: From the Files of Police Squad!,0,1988,85,"['Comedy', 'Crime']",7.6,185157
3869,The Naked Gun 2½: The Smell of Fear,0,1991,85,"['Comedy', 'Crime']",6.9,122299
3871,Shane,0,1953,118,"['Drama', 'Western']",7.6,44166
3873,Cat Ballou,0,1965,97,['Western'],6.7,16206
3877,Supergirl,0,1984,124,"['Action', 'Adventure', 'Fantasy']",4.4,24032
3882,Bring It On,0,2000,98,"['Comedy', 'Romance', 'Sport']",6.1,105847
3889,Highlander: Endgame,0,2000,87,"['Action', 'Adventure', 'Fantasy']",4.6,21319
3893,Nurse Betty,0,2000,110,"['Comedy', 'Crime', 'Drama']",6.3,36199
3896,The Way of the Gun,0,2000,119,"['Action', 'Crime', 'Drama']",6.6,35239
3897,Almost Famous,0,2000,122,"['Adventure', 'Comedy', 'Drama']",7.9,293587
3910,Dancer in the Dark,0,2000,140,"['Crime', 'Drama', 'Musical']",7.9,116849
3911,Best in Show,0,2000,90,['Comedy'],7.4,66973
3915,Girlfight,0,2000,110,"['Drama', 'Sport']",6.7,11383
3916,Remember the Titans,0,2000,113,"['Biography', 'Drama', 'Sport']",7.8,232045
3917,Hellraiser,0,1987,94,"['Horror', 'Thriller']",6.9,140622
3918,Hellbound: Hellraiser II,0,1988,97,"['Horror', 'Thriller']",6.4,56171
3925,Stranger Than Paradise,0,1984,89,"['Comedy', 'Drama']",7.4,40683
3927,Fantastic Voyage,0,1966,100,"['Adventure', 'Sci-Fi']",6.8,20841
3943,Bamboozled,0,2000,135,"['Comedy', 'Drama', 'Music']",6.7,12357
3946,Get Carter,0,2000,102,"['Action', 'Crime', 'Drama']",5.1,36614
3948,Meet the Parents,0,2000,108,"['Comedy', 'Romance']",7.0,355324
3949,Requiem for a Dream,0,2000,102,['Drama'],8.3,899306
3950,Tigerland,0,2000,101,"['Drama', 'War']",6.9,43368
3952,The Contender,0,2000,126,"['Drama', 'Thriller']",6.9,25029
3955,The Ladies Man,0,2000,84,['Comedy'],5.2,13822
3959,The Time Machine,0,1960,103,"['Adventure', 'Romance', 'Sci-Fi']",7.5,44870
3967,Billy Elliot,0,2000,110,"['Drama', 'Music']",7.7,142900
3968,Bedazzled,0,2000,93,"['Comedy', 'Fantasy']",6.1,112289
3969,Pay It Forward,0,2000,123,['Drama'],7.2,123912
3972,Drunken Master II,0,1994,102,"['Action', 'Comedy']",7.5,48942
3977,Charlie's Angels,0,2000,98,"['Action', 'Adventure', 'Comedy']",5.6,196384
3978,The Legend of Bagger Vance,0,2000,126,"['Drama', 'Fantasy', 'Sport']",6.7,59479
3979,Little Nicky,0,2000,90,"['Comedy', 'Fantasy']",5.3,112583
3980,Men of Honor,0,2000,129,"['Biography', 'Drama']",7.2,125192
3981,Red Planet,0,2000,106,"['Action', 'Sci-Fi', 'Thriller']",5.7,59938
3983,You Can Count on Me,0,2000,111,['Drama'],7.5,31431
3984,Diamonds Are Forever,0,1971,120,"['Action', 'Adventure', 'Thriller']",6.5,114195
3985,The Eagle Has Landed,0,1976,123,"['Adventure', 'Drama', 'Thriller']",6.9,24532
3986,The 6th Day,0,2000,123,"['Action', 'Mystery', 'Sci-Fi']",5.9,127978
3987,Bounce,0,2000,106,"['Drama', 'Romance']",5.8,21743
3988,How the Grinch Stole Christmas,0,2000,104,"['Comedy', 'Family', 'Fantasy']",6.3,291615
3991,102 Dalmatians,0,2000,100,"['Adventure', 'Comedy', 'Family']",4.8,39642
3992,Malena,0,2000,108,"['Drama', 'Romance', 'War']",7.4,112086
3993,Quills,0,2000,124,"['Biography', 'Drama']",7.2,56751
3994,Unbreakable,0,2000,106,"['Drama', 'Mystery', 'Sci-Fi']",7.3,442128
3996,"Crouching Tiger, Hidden Dragon",0,2000,120,"['Action', 'Adventure', 'Drama']",7.9,281712
3997,Dungeons & Dragons,0,2000,107,"['Action', 'Adventure', 'Fantasy']",3.6,36278
3998,Proof of Life,0,2000,135,"['Action', 'Drama', 'Thriller']",6.3,58920
3999,Vertical Limit,0,2000,124,"['Action', 'Adventure', 'Drama']",5.9,65375
4002,"Planes, Trains & Automobiles",0,1987,93,"['Comedy', 'Drama']",7.6,160364
4005,The Living Daylights,0,1987,130,"['Action', 'Adventure', 'Thriller']",6.7,105895
4006,The Transformers: The Movie,0,1986,84,"['Action', 'Adventure', 'Animation']",7.2,41963
4007,Wall Street,0,1987,126,"['Crime', 'Drama']",7.3,165246
4008,Born on the Fourth of July,0,1989,145,"['Biography', 'Drama', 'War']",7.2,116030
4010,Brewster's Millions,0,1985,102,['Comedy'],6.5,43124
4011,Snatch,0,2000,102,"['Comedy', 'Crime']",8.2,911438
4014,Chocolat,0,2000,121,"['Drama', 'Romance']",7.2,202049
4015,"Dude, Where's My Car?",0,2000,83,"['Comedy', 'Mystery', 'Sci-Fi']",5.5,145874
4016,The Emperor's New Groove,0,2000,78,"['Adventure', 'Animation', 'Comedy']",7.4,225688
4017,Pollock,0,2000,122,"['Biography', 'Drama']",7.0,29638
4018,What Women Want,0,2000,127,"['Comedy', 'Fantasy', 'Romance']",6.4,222440
4019,Finding Forrester,0,2000,136,['Drama'],7.3,89600
4020,The Gift,0,2000,111,"['Drama', 'Fantasy', 'Horror']",6.7,74808
4021,Before Night Falls,0,2000,133,"['Biography', 'Drama', 'Romance']",7.1,26386
4022,Cast Away,0,2000,143,"['Adventure', 'Drama', 'Romance']",7.8,639144
4023,The Family Man,0,2000,125,"['Comedy', 'Drama', 'Fantasy']",6.8,119434
4025,Miss Congeniality,0,2000,109,"['Action', 'Comedy', 'Crime']",6.3,230490
4027,"O Brother, Where Art Thou?",0,2000,107,"['Comedy', 'Crime', 'Drama']",7.7,331035
4029,State and Main,0,2000,105,"['Comedy', 'Drama']",6.7,22190
4030,Dracula 2000,0,2000,99,"['Action', 'Fantasy', 'Horror']",4.9,36492
4033,Thirteen Days,0,2000,145,"['Drama', 'History', 'Thriller']",7.3,62729
4034,Traffic,0,2000,147,"['Crime', 'Drama', 'Thriller']",7.6,219832
4036,Shadow of the Vampire,0,2000,92,"['Drama', 'Horror']",6.9,44191
4037,House of Games,0,1987,102,"['Crime', 'Thriller']",7.2,24044
4039,Annie,0,1982,127,"['Comedy', 'Drama', 'Family']",6.6,49550
4040,Don't Tell Mom the Babysitter's Dead,0,1991,102,['Comedy'],6.3,38039
4041,An Officer and a Gentleman,0,1982,124,"['Drama', 'Romance']",7.1,62654
4047,Gettysburg,0,1993,271,"['Drama', 'History', 'War']",7.6,31320
4052,Antitrust,0,2001,108,"['Action', 'Crime', 'Drama']",6.1,30322
4054,Save the Last Dance,0,2001,112,"['Drama', 'Music', 'Romance']",6.2,66001
4056,The Pledge,0,2001,124,"['Crime', 'Drama', 'Mystery']",6.8,67764
4062,Mystic Pizza,0,1988,104,"['Comedy', 'Drama', 'Romance']",6.3,32494
4068,Sugar & Spice,0,2001,81,"['Comedy', 'Crime']",5.7,15337
4069,The Wedding Planner,0,2001,103,"['Comedy', 'Romance']",5.3,86588
4084,Beverly Hills Cop II,0,1987,100,"['Action', 'Comedy', 'Crime']",6.5,130611
4085,Beverly Hills Cop,0,1984,105,"['Action', 'Comedy', 'Crime']",7.4,203501
4086,The Big Easy,0,1986,102,"['Comedy', 'Crime', 'Drama']",6.5,13993
4090,The Brave Little Toaster,0,1987,90,"['Adventure', 'Animation', 'Family']",7.2,27752
4102,Eddie Murphy: Raw,0,1987,93,"['Comedy', 'Documentary']",7.6,20746
4103,Empire of the Sun,0,1987,153,"['Drama', 'War']",7.7,134371
4104,Ernest Goes to Camp,0,1987,92,"['Comedy', 'Family']",5.5,12466
4105,The Evil Dead,0,1981,85,['Horror'],7.4,232517
4109,Flowers in the Attic,0,1987,93,"['Drama', 'Mystery', 'Thriller']",5.7,11275
4121,Innerspace,0,1987,120,"['Action', 'Adventure', 'Comedy']",6.8,65185
4128,The Lost Boys,0,1987,97,"['Comedy', 'Horror']",7.2,161293
4132,Mannequin,0,1987,90,"['Comedy', 'Fantasy', 'Romance']",6.0,35703
4133,Masters of the Universe,0,1987,106,"['Action', 'Adventure', 'Fantasy']",5.4,44337
4144,In the Mood for Love,0,2000,98,"['Drama', 'Romance']",8.1,167020
4148,Hannibal,0,2001,131,"['Crime', 'Drama', 'Thriller']",6.8,293324
4149,Saving Silverman,0,2001,90,"['Comedy', 'Crime', 'Romance']",5.8,42681
4153,Down to Earth,0,2001,87,"['Comedy', 'Fantasy']",5.4,24800
4155,Sweet November,0,2001,119,"['Drama', 'Romance']",6.7,94610
4158,Monkeybone,0,2001,93,"['Comedy', 'Fantasy']",4.8,19206
4159,3000 Miles to Graceland,0,2001,125,"['Action', 'Comedy', 'Crime']",6.0,48771
4161,The Mexican,0,2001,123,"['Adventure', 'Comedy', 'Drama']",6.1,114107
4167,15 Minutes,0,2001,120,"['Action', 'Crime', 'Drama']",6.1,51949
4178,Of Mice and Men,0,1939,106,"['Adventure', 'Drama']",7.8,6861
4203,Harley Davidson and the Marlboro Man,0,1991,98,"['Action', 'Crime', 'Drama']",6.1,22483
4205,Mermaids,0,1990,110,"['Comedy', 'Drama', 'Romance']",6.7,35912
4210,Manhunter,0,1986,120,"['Crime', 'Mystery', 'Thriller']",7.2,80988
4211,Reversal of Fortune,0,1990,111,"['Biography', 'Drama', 'Mystery']",7.2,18834
4214,Revenge of the Nerds,0,1984,90,['Comedy'],6.6,58399
4215,Revenge of the Nerds II: Nerds in Paradise,0,1987,88,['Comedy'],5.1,15393
4220,The Longest Yard,0,1974,121,"['Comedy', 'Crime', 'Drama']",7.1,21437
4223,Enemy at the Gates,0,2001,131,"['Action', 'Drama', 'War']",7.5,277730
4225,The Dish,0,2000,101,"['Comedy', 'Drama', 'History']",7.2,17108
4226,Memento,0,2000,113,"['Mystery', 'Thriller']",8.4,1323713
4228,Heartbreakers,0,2001,123,"['Comedy', 'Crime', 'Romance']",6.2,58018
4231,Someone Like You,0,2001,97,"['Comedy', 'Romance']",6.0,27461
4232,Spy Kids,0,2001,88,"['Action', 'Adventure', 'Comedy']",5.6,127409
4233,Tomcats,0,2001,95,['Comedy'],5.3,19659
4234,The Tailor of Panama,0,2001,109,"['Drama', 'Thriller']",6.1,31140
4235,Amores Perros,0,2000,154,"['Drama', 'Thriller']",8.1,253027
4238,Along Came a Spider,0,2001,104,"['Drama', 'Thriller']",6.4,95926
4239,Blow,0,2001,124,"['Biography', 'Crime', 'Drama']",7.5,275172
4246,Bridget Jones's Diary,0,2001,97,"['Comedy', 'Drama', 'Romance']",6.8,263947
4247,Joe Dirt,0,2001,91,"['Adventure', 'Comedy', 'Drama']",6.0,61101
4248,Josie and the Pussycats,0,2001,98,"['Comedy', 'Music']",5.6,24942
4254,Crocodile Dundee in Los Angeles,0,2001,95,"['Action', 'Adventure', 'Comedy']",4.8,26238
4255,Freddy Got Fingered,0,2001,87,['Comedy'],4.7,51405
4262,Scarface,0,1983,170,"['Crime', 'Drama']",8.3,917138
4265,Driven,0,2001,116,"['Action', 'Drama', 'Sport']",4.6,43118
4267,One Night at McCool's,0,2001,93,"['Comedy', 'Crime']",6.2,31316
4270,The Mummy Returns,0,2001,130,"['Action', 'Adventure', 'Fantasy']",6.4,346112
4275,Krull,0,1983,121,"['Action', 'Adventure', 'Fantasy']",6.1,36277
4280,The World According to Garp,0,1982,136,"['Comedy', 'Drama']",7.1,29086
4291,9 to 5,0,1980,109,['Comedy'],6.9,39440
4299,A Knight's Tale,0,2001,132,"['Action', 'Adventure', 'Romance']",7.0,201872
4304,Startup.com,0,2001,107,['Documentary'],7.1,3461
4306,Shrek,0,2001,90,"['Adventure', 'Animation', 'Comedy']",7.9,734743
4308,Moulin Rouge!,0,2001,127,"['Drama', 'Musical', 'Romance']",7.6,299477
4310,Pearl Harbor,0,2001,183,"['Action', 'Drama', 'Romance']",6.2,352006
4321,City Slickers,0,1991,113,"['Comedy', 'Western']",6.8,63108
4322,Eight Men Out,0,1988,119,"['Drama', 'History', 'Sport']",7.2,22103
4326,Mississippi Burning,0,1988,128,"['Crime', 'Drama', 'Mystery']",7.8,111146
4327,The Magnificent Seven,0,1960,128,"['Action', 'Adventure', 'Drama']",7.7,102601
4333,Throw Momma from the Train,0,1987,88,"['Comedy', 'Crime', 'Thriller']",6.3,40695
4334,Yi Yi,0,2000,173,"['Drama', 'Romance']",8.1,28450
4340,The Animal,0,2001,84,"['Comedy', 'Sci-Fi']",4.8,63754
4343,Evolution,0,2001,101,"['Comedy', 'Sci-Fi']",6.1,136315
4344,Swordfish,0,2001,99,"['Action', 'Crime', 'Thriller']",6.5,196322
4349,Catch-22,0,1970,122,"['Comedy', 'Drama', 'War']",7.1,26511
4351,Point Break,0,1991,122,"['Action', 'Crime', 'Thriller']",7.3,202486
4356,Gentlemen Prefer Blondes,0,1953,91,"['Comedy', 'Musical', 'Romance']",7.1,43049
4359,The Seven Year Itch,0,1955,105,"['Comedy', 'Romance']",7.1,42502
4361,Tootsie,0,1982,116,"['Comedy', 'Drama', 'Romance']",7.4,114738
4366,Atlantis: The Lost Empire,0,2001,95,"['Action', 'Adventure', 'Animation']",6.9,134186
4367,Lara Croft: Tomb Raider,0,2001,100,"['Action', 'Adventure', 'Fantasy']",5.8,219049
4368,Dr. Dolittle 2,0,2001,87,"['Comedy', 'Family', 'Fantasy']",4.7,47419
4369,The Fast and the Furious,0,2001,106,"['Action', 'Crime', 'Thriller']",6.8,419837
4370,A.I. Artificial Intelligence,0,2001,146,"['Adventure', 'Drama', 'Sci-Fi']",7.2,323182
4372,Crazy/Beautiful,0,2001,99,"['Drama', 'Romance']",6.4,25579
4378,Sexy Beast,0,2000,89,"['Crime', 'Drama', 'Thriller']",7.3,69340
4380,The Princess and the Warrior,0,2000,135,"['Drama', 'Mystery', 'Romance']",7.4,14948
4383,The Crimson Rivers,0,2000,106,"['Crime', 'Mystery', 'Thriller']",6.9,65666
4386,Cats & Dogs,0,2001,87,"['Action', 'Adventure', 'Comedy']",5.2,62587
4387,Kiss of the Dragon,0,2001,98,"['Action', 'Crime', 'Thriller']",6.6,66633
4388,Scary Movie 2,0,2001,83,"['Comedy', 'Horror']",5.3,175237
4396,The Cannonball Run,0,1981,95,"['Action', 'Comedy', 'Sport']",6.2,39979
4406,The Man Who Shot Liberty Valance,0,1962,123,"['Drama', 'Western']",8.1,82346
4427,The Lion in Winter,0,1968,134,"['Biography', 'Drama', 'History']",7.9,34230
4437,Suspiria,0,1977,92,['Horror'],7.3,105525
4446,Final Fantasy: The Spirits Within,0,2001,106,"['Action', 'Adventure', 'Animation']",6.4,84092
4447,Legally Blonde,0,2001,96,"['Comedy', 'Romance']",6.5,248429
4448,The Score,0,2001,124,"['Action', 'Crime', 'Drama']",6.8,134168
4450,Bully,0,2001,108,"['Biography', 'Crime', 'Drama']",6.9,40539
4452,Made,0,2001,95,"['Comedy', 'Crime', 'Drama']",6.3,19372
4464,The Accidental Tourist,0,1988,121,"['Comedy', 'Drama', 'Romance']",6.7,17285
4465,The Accused,0,1988,111,"['Crime', 'Drama']",7.1,40058
4467,The Adventures of Baron Munchausen,0,1988,126,"['Adventure', 'Comedy', 'Fantasy']",7.1,56893
4474,Beaches,0,1988,123,"['Comedy', 'Drama', 'Music']",7.0,28909
4477,Big Top Pee-wee,0,1988,86,"['Adventure', 'Comedy', 'Romance']",5.1,10152
4487,Cocktail,0,1988,104,"['Comedy', 'Drama', 'Romance']",5.9,91928
4489,Coming to America,0,1988,117,"['Comedy', 'Romance']",7.1,223687
4498,The Dead Pool,0,1988,91,"['Action', 'Crime', 'Mystery']",6.3,49003
4499,Dirty Rotten Scoundrels,0,1988,110,"['Comedy', 'Crime']",7.4,78133
4508,Gorillas in the Mist,0,1988,129,"['Biography', 'Drama']",7.0,29204
4509,The Great Outdoors,0,1988,91,['Comedy'],6.6,51523
4519,The Land Before Time,0,1988,69,"['Adventure', 'Animation', 'Drama']",7.4,98782
4526,My Stepmother Is an Alien,0,1988,105,"['Comedy', 'Sci-Fi']",5.4,27737
4544,Short Circuit 2,0,1988,110,"['Comedy', 'Drama', 'Family']",5.7,26872
4545,Short Circuit,0,1986,98,"['Comedy', 'Family', 'Sci-Fi']",6.6,66375
4546,The Vanishing,0,1988,107,"['Mystery', 'Thriller']",7.7,44304
4553,They Live,0,1988,94,"['Action', 'Horror', 'Sci-Fi']",7.2,145638
4558,Twins,0,1988,107,"['Comedy', 'Crime']",6.2,137354
4564,Always,0,1989,122,"['Drama', 'Fantasy', 'Romance']",6.4,32812
4571,Bill & Ted's Excellent Adventure,0,1989,90,"['Adventure', 'Comedy', 'Music']",6.9,141736
4587,Earth Girls Are Easy,0,1988,100,"['Comedy', 'Musical', 'Romance']",5.4,25227
4591,Erik the Viking,0,1989,107,"['Adventure', 'Comedy', 'Fantasy']",6.1,14483
4616,Lean on Me,0,1989,108,['Drama'],7.4,22993
4621,Look Who's Talking,0,1989,93,['Comedy'],5.9,86904
4623,Major League,0,1989,107,"['Comedy', 'Sport']",7.2,76499
4638,Jurassic Park III,0,2001,92,"['Action', 'Adventure', 'Sci-Fi']",5.9,341188
4639,America's Sweethearts,0,2001,102,"['Comedy', 'Romance']",5.7,60374
4641,Ghost World,0,2001,111,"['Comedy', 'Drama']",7.3,126880
4642,Hedwig and the Angry Inch,0,2001,95,"['Comedy', 'Drama', 'Music']",7.7,37365
4643,Planet of the Apes,0,2001,120,"['Action', 'Adventure', 'Sci-Fi']",5.7,229355
4649,Wet Hot American Summer,0,2001,97,"['Comedy', 'Romance']",6.5,60544
4654,Road House,0,1989,114,"['Action', 'Thriller']",6.7,101144
4676,Troop Beverly Hills,0,1989,105,"['Adventure', 'Comedy']",5.9,11436
4677,Turner & Hooch,0,1989,97,"['Comedy', 'Crime', 'Drama']",6.2,76378
4678,UHF,0,1989,97,"['Comedy', 'Sci-Fi']",6.9,31543
4679,Uncle Buck,0,1989,100,['Comedy'],7.1,107811
4681,The War of the Roses,0,1989,116,"['Comedy', 'Romance']",6.8,57406
4700,The Princess Diaries,0,2001,115,"['Comedy', 'Family', 'Romance']",6.4,163749
4701,Rush Hour 2,0,2001,90,"['Action', 'Comedy', 'Crime']",6.7,239205
4713,Altered States,0,1980,102,"['Horror', 'Sci-Fi', 'Thriller']",6.9,38660
4718,American Pie 2,0,2001,108,['Comedy'],6.4,270274
4719,Osmosis Jones,0,2001,95,"['Action', 'Adventure', 'Animation']",6.3,38778
4720,The Others,0,2001,104,"['Horror', 'Mystery', 'Thriller']",7.6,393450
4728,Rat Race,0,2001,112,"['Action', 'Adventure', 'Comedy']",6.5,123149
4732,Bubble Boy,0,2001,84,"['Adventure', 'Comedy', 'Romance']",5.7,35289
4734,Jay and Silent Bob Strike Back,0,2001,104,['Comedy'],6.8,161116
4735,Ghosts of Mars,0,2001,98,"['Action', 'Horror', 'Sci-Fi']",4.9,57986
4741,Together,0,2000,106,"['Comedy', 'Drama', 'Romance']",7.4,24352
4744,Jeepers Creepers,0,2001,90,"['Horror', 'Mystery']",6.2,142651
4748,3 Ninjas,0,1992,84,"['Action', 'Comedy', 'Family']",5.3,23306
4754,The Wicker Man,0,1973,88,"['Horror', 'Mystery', 'Thriller']",7.5,92395
4774,Big Trouble,0,2002,85,"['Comedy', 'Crime', 'Thriller']",6.4,21661
4776,Training Day,0,2001,122,"['Crime', 'Drama', 'Thriller']",7.7,473228
4787,Little Man Tate,0,1991,99,['Drama'],6.6,16044
4799,It's a Mad Mad Mad Mad World,0,1963,210,"['Action', 'Adventure', 'Comedy']",7.5,46156
4812,SpaceCamp,0,1986,107,"['Adventure', 'Family', 'Sci-Fi']",5.7,15860
4814,Don't Say a Word,0,2001,113,"['Drama', 'Mystery', 'Thriller']",6.3,57092
4815,Hearts in Atlantis,0,2001,101,"['Drama', 'Mystery']",6.9,41067
4816,Zoolander,0,2001,90,['Comedy'],6.5,292047
4821,Joy Ride,0,2001,97,"['Action', 'Mystery', 'Thriller']",6.6,75989
